"Brain.ID","Ammon's horn_RG_Thionine","Anterior group of the dorsal thalamus_RG_Thionine","Basic cell groups and regions_RG_Thionine","Basolateral amygdalar nucleus_RG_Thionine","Basomedial amygdalar nucleus_RG_Thionine","Brain stem_RG_Thionine","Caudoputamen_RG_Thionine","Cerebellar cortex_RG_Thionine","Cerebellar nuclei_RG_Thionine","Cerebellum_RG_Thionine","Cerebral cortex_RG_Thionine","Cerebral nuclei_RG_Thionine","Cerebrum_RG_Thionine","Claustrum_RG_Thionine","Cortex_RG_Thionine","Cortical plate_RG_Thionine","Cortical subplate_RG_Thionine","Dentate gyrus_RG_Thionine","Dentate gyrus, granule cell layer_RG_Thionine","Dentate gyrus, molecular layer_RG_Thionine","Dentate gyrus, polymorph layer_RG_Thionine","Endopiriform nucleus_RG_Thionine","Entorhinal area_RG_Thionine","Epithalamus_RG_Thionine","Fasciola cinerea_RG_Thionine","fiber tracts_RG_Thionine","Fundus of striatum_RG_Thionine","Geniculate group, dorsal thalamus_RG_Thionine","Geniculate group, ventral thalamus_RG_Thionine","Hindbrain_RG_Thionine","Hippo_RG_Thionine","Hippocampal formation_RG_Thionine","Hippocampal region_RG_Thionine","Hypothalamus_RG_Thionine","Induseum griseum_RG_Thionine","Interbrain_RG_Thionine","Intralaminar nuclei of the dorsal thalamus_RG_Thionine","Isocortex_RG_Thionine","Lateral amygdalar nucleus_RG_Thionine","Lateral group of the dorsal thalamus_RG_Thionine","Lateral septal complex_RG_Thionine","Medial group of the dorsal thalamus_RG_Thionine","Medulla_RG_Thionine","Medulla, behavioral state related_RG_Thionine","Medulla, motor related_RG_Thionine","Medulla, sensory related_RG_Thionine","Mid_Hind_Medulla_RG_Thionine","Midbrain_RG_Thionine","Midbrain, behavioral state related_RG_Thionine","Midbrain, motor related_RG_Thionine","Midbrain, sensory related_RG_Thionine","Midline group of the dorsal thalamus_RG_Thionine","Nucleus accumbens_RG_Thionine","Olfactory areas_RG_Thionine","Olfactory tubercle_RG_Thionine","Pallidum_RG_Thionine","Parasubiculum_RG_Thionine","Peripeduncular nucleus_RG_Thionine","Pons_RG_Thionine","Pons, behavioral state related_RG_Thionine","Pons, motor related_RG_Thionine","Pons, sensory related_RG_Thionine","Posterior amygdalar nucleus_RG_Thionine","Postsubiculum_RG_Thionine","Presubiculum_RG_Thionine","Reticular nucleus of the thalamus_RG_Thionine","Retrohippocampal region_RG_Thionine","root_RG_Thionine","Striatum_RG_Thionine","Striatum-like amygdalar nuclei_RG_Thionine","Striatum dorsal region_RG_Thionine","Striatum ventral region_RG_Thionine","Striatum_Pallidum_RG_Thionine","Subiculum_RG_Thionine","Subparafascicular area_RG_Thionine","Subparafascicular nucleus_RG_Thionine","Thalamus_RG_Thionine","Thalamus, polymodal association cortex related_RG_Thionine","Thalamus, sensory-motor cortex related_RG_Thionine","Ventral group of the dorsal thalamus_RG_Thionine","ventricular systems_RG_Thionine","Ammon's horn_NL_Thionine","Anterior group of the dorsal thalamus_NL_Thionine","Basic cell groups and regions_NL_Thionine","Basolateral amygdalar nucleus_NL_Thionine","Basomedial amygdalar nucleus_NL_Thionine","Brain stem_NL_Thionine","Caudoputamen_NL_Thionine","Cerebellar cortex_NL_Thionine","Cerebellar nuclei_NL_Thionine","Cerebellum_NL_Thionine","Cerebral cortex_NL_Thionine","Cerebral nuclei_NL_Thionine","Cerebrum_NL_Thionine","Claustrum_NL_Thionine","Cortex_NL_Thionine","Cortical plate_NL_Thionine","Cortical subplate_NL_Thionine","Dentate gyrus_NL_Thionine","Dentate gyrus, granule cell layer_NL_Thionine","Dentate gyrus, molecular layer_NL_Thionine","Dentate gyrus, polymorph layer_NL_Thionine","Endopiriform nucleus_NL_Thionine","Entorhinal area_NL_Thionine","Epithalamus_NL_Thionine","Fasciola cinerea_NL_Thionine","fiber tracts_NL_Thionine","Fundus of striatum_NL_Thionine","Geniculate group, dorsal thalamus_NL_Thionine","Geniculate group, ventral thalamus_NL_Thionine","Hindbrain_NL_Thionine","Hippo_NL_Thionine","Hippocampal formation_NL_Thionine","Hippocampal region_NL_Thionine","Hypothalamus_NL_Thionine","Induseum griseum_NL_Thionine","Interbrain_NL_Thionine","Intralaminar nuclei of the dorsal thalamus_NL_Thionine","Isocortex_NL_Thionine","Lateral amygdalar nucleus_NL_Thionine","Lateral group of the dorsal thalamus_NL_Thionine","Lateral septal complex_NL_Thionine","Medial group of the dorsal thalamus_NL_Thionine","Medulla_NL_Thionine","Medulla, behavioral state related_NL_Thionine","Medulla, motor related_NL_Thionine","Medulla, sensory related_NL_Thionine","Mid_Hind_Medulla_NL_Thionine","Midbrain_NL_Thionine","Midbrain, behavioral state related_NL_Thionine","Midbrain, motor related_NL_Thionine","Midbrain, sensory related_NL_Thionine","Midline group of the dorsal thalamus_NL_Thionine","Nucleus accumbens_NL_Thionine","Olfactory areas_NL_Thionine","Olfactory tubercle_NL_Thionine","Pallidum_NL_Thionine","Parasubiculum_NL_Thionine","Peripeduncular nucleus_NL_Thionine","Pons_NL_Thionine","Pons, behavioral state related_NL_Thionine","Pons, motor related_NL_Thionine","Pons, sensory related_NL_Thionine","Posterior amygdalar nucleus_NL_Thionine","Postsubiculum_NL_Thionine","Presubiculum_NL_Thionine","Reticular nucleus of the thalamus_NL_Thionine","Retrohippocampal region_NL_Thionine","root_NL_Thionine","Striatum_NL_Thionine","Striatum-like amygdalar nuclei_NL_Thionine","Striatum dorsal region_NL_Thionine","Striatum ventral region_NL_Thionine","Striatum_Pallidum_NL_Thionine","Subiculum_NL_Thionine","Subparafascicular area_NL_Thionine","Subparafascicular nucleus_NL_Thionine","Thalamus_NL_Thionine","Thalamus, polymodal association cortex related_NL_Thionine","Thalamus, sensory-motor cortex related_NL_Thionine","Ventral group of the dorsal thalamus_NL_Thionine","ventricular systems_NL_Thionine"
"1-1-18-16_16",0.223337631691106,0.240824287560176,0,0.248039496744145,0.252900563150272,0,0.233442066526468,0.198396839029147,0,0,0,0,0,0.333937697373009,0.240721153544994,0,0.256840301970499,0,0.454630335335019,0.175843983883231,0.430204290527573,0.258694286965961,0.210933824608391,0.287973727652699,0.194259640859582,0.151134888475328,0.246489723271077,0.252820305389827,0.26386165577342,0,0.230782496334002,0.203604975443903,0,0.112806685277692,0.170027564195561,0,0.209760113570695,0.23980804375324,0.234863028562843,0.253552584492214,0.202003147645428,0.22230245728257,0.185378010685694,0,0,0.224652471315093,0.166666131786221,0.198714640896937,0.110676758901976,0.208472243294053,0.213886481953081,0.183008316790575,0.301102386349457,0.23412544887194,0.227463512810887,0.21227770211392,0.218168405461289,0.275264545734735,0.096192544373794,0.0734218261762431,0.0677143659869577,0.148509590435611,0.289408928340158,0.281280298232998,0.197662393138373,0.219356686477883,0,0,0.218571622083494,0.260311976733938,0,0,0.233829101011198,0.284140499589446,0.250303632549409,0.207209132810488,0.232226577816569,0,0,0.240988222324646,0.161356114551904,0.225570864266303,0.246567017012975,0,0.256348948262532,0.260666266542509,0,0.23528393514677,0.275014341882495,0,0,0,0,0,0.339247388753756,0.242333400258372,0,0.26197488561749,0,0.689363643406182,0.107949816882585,0.345804290993985,0.262740945956125,0.25437728408571,0.368291200090487,0.195075360495725,0.137208089895474,0.247704271967248,0.249690280909965,0.261600636147683,0,0.251382432002128,0.193719629755642,0,0.121110537283933,0.187535014005602,0,0.225378398073104,0.241168400768197,0.255089939115086,0.247992065455574,0.197992780940856,0.214292210530294,0.10958804810334,0,0,0.163379551079074,0.196425983104047,0.221454793686241,0.163905577645046,0.227661980503088,0.246146241599939,0.190901466451243,0.301133999573886,0.23012272794202,0.215087699531761,0.207435720862575,0.258699831963083,0.248518854115843,0.144567094665448,0.141844128762139,0.171680798373396,0.164050859969357,0.284448199615295,0.320215267277048,0.221388568486878,0.245103301188908,0,0,0.198386184407547,0.248559792213859,0,0,0.230355749116159,0.299353330514152,0.319099342687987,0.23608564535585,0.236309273794709,0,0,0.244009071199914,0.169369970835237
"1-1-20-16_17",0.223968056143245,0.235389885367498,0,0.237989321865873,0.242282054294984,0,0.227540471398063,0,0,0,0,0,0,0.278193843310801,0.23098818053199,0,0.239751878545533,0,0.344482636331396,0.194637893168588,0.408326320710612,0.215279855671918,0.223338438256345,0.268171153710344,0.0269639794168096,0.166199412369498,0.22739326954617,0.230281747221076,0.24550804309327,0,0.244922878168578,0.216336609081512,0,0.121267553933918,0.178232572727986,0,0.232458664834706,0.23034703555246,0.262144548750773,0.223035276729061,0.198683413094815,0.208450531245286,0.153102841380244,0,0,0.230602569331158,0.215315817747789,0.227595469619669,0.191551751008699,0.236168252202127,0.245049285580644,0.210668609744055,0.275222595803515,0.216058878253205,0.195384708657819,0.21268659331067,0.37548600665185,0.232340276969626,0.169831227766033,0.183327093295784,0.209711869227591,0.178374977982436,0.293989001959421,0.308471265342035,0.347897140029655,0.230703089807286,0,0,0.21842484891183,0.250123998893502,0,0,0.226178575596233,0.283267080820048,0,0.221276301218162,0.225398812933533,0,0,0.230134137569243,0.18254473668953,0.216727872964803,0.247497096145528,0,0.249146753199019,0.243419569456132,0,0.226389826415072,0,0,0,0,0,0,0.284237505339598,0.233268891360015,0,0.244705908332377,0,0.640244449136243,0.115968347814634,0.333280574418961,0.227462669992658,0.248256824120778,0.30400804759825,0.0764703969828007,0.152785172325475,0.223490800485886,0.246361569829419,0.261837092580275,0,0.250732080040193,0.218030950652795,0,0.124991009300966,0.153406113537118,0,0.233691650714181,0.232367783577147,0.273215630234023,0.229989952075951,0.200023279220557,0.203640076069572,0.18283394347381,0,0,0.266960530982419,0.222205818867183,0.233736513060702,0.221210021920996,0.240328105872565,0.25308035067323,0.226132852998775,0.282718988375875,0.207982076649065,0.215519181214387,0.205467321418038,0.346121842854657,0.309350333940498,0.179464015758853,0.185297128105164,0.231534877101245,0.193047250653624,0.3156713921836,0.317430697198957,0.336243811585667,0.251757021468089,0,0,0.197422640436367,0.239913988205041,0,0,0.224273080742881,0.303206524348246,0,0.235381415280452,0.233624816671519,0,0,0.234482578455899,0.191337576961375
"1-10-14-15_07",0.225794787568951,0.249010865264632,0,0.241635474479772,0.24238405162984,0,0.229684181664214,0,0,0,0,0,0,0.328016414797918,0.2266351573061,0,0.254974501828284,0,0.405569203728947,0.205219904802348,0.417408325217676,0.250855154284085,0.202975283409711,0.304166435330229,0.0320487613055446,0.169188649190503,0.249944615929935,0.231417901870946,0.22647761538949,0,0.242985558702969,0.237093236639694,0,0.109965731210284,0.111964990927527,0,0.224543876618128,0.224431661045498,0.287953180217369,0.237711639453358,0.217121725837169,0.189136462537363,0,0,0,0,0.228443278817887,0.234818773221589,0.154180336560553,0.240339228406327,0.287669101879112,0.206580115523307,0.316522305239929,0.257758195703185,0.232168636665623,0.211867825639283,0,0.136547811993517,0.0813765090940052,0.139275766016713,0.0857757713269865,0,0.274507003512335,0.324076082279026,0.230603947998949,0.15401926227378,0,0,0.239766803243663,0.26524850437443,0,0,0.235267168182944,0.280743932758302,0,0.168427742909351,0.218549126761599,0,0,0.221872473095883,0.234364974155788,0.229966415577186,0.241649110048476,0,0.249513061911591,0.260906527257302,0,0.229508958101977,0,0,0,0,0,0,0.32628924254283,0.225435627346446,0,0.261436691817634,0,0.603384030131637,0.129753306251822,0.333130404532353,0.253652490980907,0.202493236455413,0.394933688219907,0.0681139866715728,0.153611778997193,0.253474891442106,0.23166517223343,0.26145689711772,0,0.245257394344915,0.184512338948352,0,0.134108394597367,0,0,0.256041820181762,0.222535826401803,0.300290120246383,0.229499976758745,0.212610426901314,0.189824149176496,0,0,0,0,0.233646745276257,0.238394099741584,0.17702019642535,0.243276762391642,0.269086168744386,0.188095080244993,0.313717068579334,0.248488391165158,0.217808964264826,0.202894452500584,0,0.185072610604526,0.112087379900201,0.551148225469729,0.133071246938425,0,0.296724060444685,0.348966225952141,0.240024109047074,0.252928830884158,0,0,0.214948026614649,0.259770739961114,0,0,0.230605013105703,0.292907752051994,0,0.217943813777663,0.231360183104781,0,0,0.22792263406601,0.221756863649847
"1-10-14-15_14",0.238492439118108,0.234294964149226,0,0.252501475228981,0.240972989223138,0,0.261545354860859,0,0,0,0,0,0,0.314647676352235,0.254304574184644,0,0.244499306847186,0,0.387797930383771,0.261505798992045,0.289670277756901,0.224376538814587,0.236030068532115,0.162119240162029,0.0828968602247954,0.181748010166472,0.227159077286661,0.256042486383812,0.213695252339471,0,0.264637678262899,0.255970064633178,0,0.105785686197208,0.131530894739942,0,0.226207428035975,0.25498469926075,0.240241618685533,0.246507483476266,0.191690950469745,0.175260841564153,0,0,0,0,0.212107273921655,0.223015833197579,0.0930192061459667,0.234460413656119,0.217379709584401,0.151514568412464,0.285104563097367,0.252600674100801,0.229565546762998,0.215603258419856,0.446615681463876,0.163750356226845,0.104576750394008,0.143389008217656,0.0609007648003021,0.153641972108456,0.320685380878449,0.315647508670006,0.358943507294297,0.212546757498958,0,0,0.229573458652699,0.267565424266455,0,0,0.247704988382391,0.306423884256346,0,0.247885726359335,0.219208836545739,0,0,0.2394781206258,0.143508420556859,0.244898952627777,0.257125410754529,0,0.276345780223252,0.269350942481136,0,0.266544726209227,0,0,0,0,0,0,0.345221925921391,0.258193262692264,0,0.264428387211998,0,0.649360521735527,0.160391217601716,0.250401707849669,0.248984881209503,0.243182353775944,0.194119870341187,0.20684884962625,0.169445654066454,0.215609429179172,0.263919247146213,0.30443890662721,0,0.266198801988905,0.231639274969542,0,0.100907244837059,0.197832135404591,0,0.238793846633714,0.257688487935425,0.263929899452997,0.240060948922857,0.188170298132014,0.186372306554203,0,0,0,0,0.232588395614661,0.243529307862354,0.207581312276744,0.246750810585118,0.277803241958805,0.180979325668319,0.286138530252665,0.250837205378465,0.213473234186207,0.205090732215335,0.404432845028851,0.220312294974413,0.121640398981739,0.176154599211799,0.0976684581179921,0.108809872922776,0.305648402997132,0.31218604547207,0.353079089278405,0.249884412032817,0,0,0.197894528847104,0.26101800833378,0,0,0.24156946268741,0.312385978068802,0,0.248930829956392,0.229259818194186,0,0,0.244851859100302,0.14937442800709
"1-11-09-15_16",0.21614376146997,0.230714996639463,0,0.232508189846216,0.228712763050014,0,0.24322361120098,0,0,0,0,0,0,0.293031455878259,0.237047191472326,0,0.222868861171676,0,0.297929824519007,0.239208691747506,0.433314548907545,0.212778847754238,0.249344679000007,0.176197527785139,0.0246144094654553,0.168277002005503,0.198820645533404,0.237900302008462,0.207267045245031,0,0.246802019418792,0.22324539543926,0,0.0871147942244072,0.0615817043567139,0,0.17977246565742,0.238113187554873,0.200177892547163,0.212693034393482,0.183726256934586,0.174482494718799,0,0,0,0,0.169219651156653,0.184660785583766,0.0582083216918481,0.187385143929427,0.248398131217653,0.149019520950123,0.256027590145796,0.240647910954274,0.210015832034444,0.19051159117048,0.210388674475626,0.183083981647716,0.0981345673738593,0.0803318095022443,0.0993941338865258,0.174559570020902,0.264403573828426,0.303888056415309,0.315661379953758,0.184732598944972,0,0,0.21049513901293,0.228890061295759,0,0,0.22568254040141,0.297957972888955,0,0.196326806584703,0.201505069368737,0,0,0.210556763331362,0.192951016271746,0.220432982310986,0.248469720886132,0,0.234872851755499,0.232633494967963,0,0.244456534648331,0,0,0,0,0,0,0.303871602288984,0.241295839916594,0,0.231184610961277,0,0.555469366941806,0.162481769323432,0.322311389838793,0.214863113267799,0.246309864414626,0.230139484417486,0.0997117057015558,0.155368198573398,0.21113165085999,0.234347410323126,0.264192377213472,0,0.249583109755256,0.198981884430841,0,0.103520614253194,0.0641121031746032,0,0.205746349962357,0.242162369187985,0.234866602195802,0.200305823883368,0.190115758000256,0.184930923151093,0,0,0,0,0.194309726779186,0.201961964972435,0.132905854042133,0.206805922133656,0.246546972749619,0.180274695723665,0.256448356767627,0.232360792716301,0.211506119846059,0.187006837815992,0.282331799884991,0.231086159279214,0.162154416592638,0.15709062516423,0.223347978407523,0.158152234438424,0.276590266958887,0.320713365502626,0.343333342435007,0.241837308082941,0,0,0.20337384796757,0.235689423992849,0,0,0.225045350187595,0.292688142519972,0,0.248002234254363,0.212482774687842,0,0,0.21639190176084,0.217784486862377
"1-11-09-15_18",0.222058815889442,0.244564742561009,0,0.228131255492843,0.244335100777717,0,0.205591203675796,0,0,0,0,0,0,0.280391496095295,0.222086999956267,0,0.236415497331412,0,0.317758540562255,0.190324284404228,0.425370486152182,0.22803766750698,0.203420549542108,0.270900299268455,0.0546284738190658,0.146591513151098,0.203953420099814,0.224483347613799,0.24212969750281,0,0.232570154571558,0.194164098157101,0,0.0948915245341679,0.0271366810774859,0,0.227630537592896,0.221065261476376,0.233139162587015,0.21024269825772,0.181571891475704,0.204734650088307,0,0,0,0,0.184637750738116,0.193007315293967,0.0784938925749654,0.202020961244169,0.212447854044871,0.174558734899981,0.27086460892778,0.228620576942613,0.18558227792594,0.191859234537209,0.210871477807463,0.241332232664465,0.11847337733136,0.101616073428907,0.147804852595878,0.198298792370169,0.283865082791371,0.308240273456399,0.30031185031185,0.163105158006053,0,0.0043731778425656,0.201779045365021,0.229367290695745,0,0,0.206954595518132,0.275449877798802,0.244703389830508,0.219681748534839,0.214309070004242,0,0,0.228421108212129,0.175302390392006,0.219278245210245,0.265144547556051,0,0.234440424624818,0.241096581510929,0,0.206771962488494,0,0,0,0,0,0,0.274812381614597,0.227737711827669,0,0.234670313497857,0,0.69164347559806,0.107978615521742,0.286913843249311,0.2268756623353,0.208973157906263,0.329339865359166,0.0812087446254466,0.135178899150226,0.205080350477388,0.223170819393396,0.250050680078385,0,0.235003265785232,0.184993054274146,0,0.104496317558791,0.114663871052287,0,0.239438486431561,0.227228013996641,0.202427895076951,0.212016578294206,0.177698700355848,0.208415914909824,0,0,0,0,0.189359768336064,0.193853248418835,0.0789624127743326,0.200628004454906,0.23878879276133,0.171977588856293,0.275638179940995,0.221717525478829,0.198038669907263,0.189473271044976,0.191343811247111,0.243872471803919,0.156011962977137,0.135056976275253,0.241832013112272,0.108351810790835,0.323751322670184,0.302939737860939,0.322874828207068,0.195992037115368,0,0.0043731778425656,0.198711114805285,0.226950447393168,0,0,0.207586492650258,0.274107134915356,0.0889830508474576,0.23238558345196,0.221211079295311,0,0,0.234962232214798,0.214357313593955
"1-11-09-15_20",0.229499988352183,0.264038372675113,0,0.264598268868454,0.23440993845163,0,0.213675015572714,0,0,0,0,0,0,0.310123258179754,0.24358245360895,0,0.251835989211517,0,0.28449301451088,0.231218999729154,0.482276506835962,0.238238012291155,0.238877548226948,0.333877132808185,0.0729665472323611,0.170536946885962,0.218981422707461,0.238902322142766,0.291099980735889,0,0.25153732767969,0.195869255566384,0,0.126852221154602,0.0527806385169928,0,0.239870914059932,0.24300620638287,0.285933132020611,0.243306811603217,0.181497891797453,0.214014571204848,0,0,0,0,0.21435738197747,0.224212580885636,0.147544488827983,0.22567910161225,0.253574649407773,0.235708463198274,0.266867093998781,0.252560870525372,0.214430392155564,0.196936015648648,0.351007751937985,0.12667447002211,0.149437647192686,0.186517785320489,0.116052299961286,0.176931860160527,0.28552074201676,0.324799782122097,0.325246644023937,0.212365389684477,0,0.15748031496063,0.191742923423355,0.257302194423195,0,0,0.215776883024627,0.282454568523975,0,0.226605917529372,0.239941988094766,0,0,0.233721789475224,0.246439277712322,0.23157288579218,0.27521777271178,0,0.266865579669599,0.249444290915208,0,0.211967858477612,0,0,0,0,0,0,0.320315080794123,0.238361094640107,0,0.256583797030376,0,0.538484627965579,0.139507575803078,0.479086908210451,0.24092543640062,0.251501914229533,0.432282299373933,0.139565627950897,0.148088080315601,0.221443023760845,0.250350692193834,0.299743947961059,0,0.257788230887471,0.202396883623957,0,0.137626010342987,0.0231512484454224,0,0.266846557931345,0.237088983762557,0.305316520095937,0.232398119429482,0.190629429000673,0.208668419062145,0,0,0,0,0.221220781504279,0.227198477235307,0.214532125393643,0.22619635931479,0.25613989361991,0.279137379370607,0.268671857038939,0.248997841566642,0.210619095145493,0.194846990318857,0.324297665126732,0.218151737177972,0.185715674619607,0.168773293914116,0.204637529738543,0.227811271536588,0.304263703590343,0.320453894518624,0.346098864289746,0.259676662493355,0,0,0.178473961142645,0.249115595114174,0,0,0.21344717418644,0.294951234308422,0,0.228539762681749,0.248323530326854,0,0,0.236801699915141,0.325602038943336
"1-11-15-15_05",0.218198421102348,0.243828209680059,0,0.252683484361896,0.26310435343379,0,0.234571397841044,0,0,0,0,0,0,0.320526841077041,0.231106732849418,0,0.255143090415398,0,0.35614665800593,0.189690354115555,0.526699757997562,0.242580706536511,0.260896490767246,0.269711436341541,0.0626579917947868,0.154282656997566,0.245125130344108,0.228322010373292,0.274072398843235,0,0.247917699149825,0.183285529037456,0,0.0826510315814578,0.0757151282807431,0,0.202743406894111,0.229419689456573,0.280025119711123,0.232684513876229,0.192706053068362,0.199979768475491,0,0,0,0,0.198158857539725,0.206974294573855,0.126194598203542,0.210235537833578,0.254167609929641,0.137206417556476,0.298198874934485,0.252251689865503,0.205732022906358,0.196288459154193,0.305411769892323,0.297987358616101,0.139636693887188,0.125848663941488,0.11410997078505,0.189841741129454,0.277469550922813,0.280910623576809,0.279195594447195,0.179505307074832,0,0,0.222082399302834,0.254299739096096,0,0,0.230488534087512,0.289897282107617,0,0.20612533622105,0.212831728573948,0,0,0.221603885066087,0.213504108952078,0.219817915828486,0.258056719778827,0,0.254372080108203,0.261571811018501,0,0.236672774173608,0,0,0,0,0,0,0.323268215764,0.232740455845799,0,0.260015171826358,0,0.656395371295188,0.114391769744019,0.431624745309426,0.25370862965952,0.260342193959512,0.356437019093759,0.196041308089501,0.143949934451185,0.2467665346171,0.215926367680408,0.264015032884435,0,0.250579551327793,0.194804044142982,0,0.0887358800486325,0.106671926067846,0,0.219063385154875,0.230849792379416,0.273053297718224,0.221930624490961,0.184112741926479,0.188310553647389,0,0,0,0,0.21557354765094,0.218125409132819,0.168372891165204,0.220624430186029,0.2665428777792,0.158484313424433,0.297053846919478,0.250244672362388,0.224979128913255,0.195975346522024,0.326023885978255,0.288683881883737,0.197598150458794,0.185191474581014,0.25468894301989,0.199702041385877,0.318820815079817,0.288617430814165,0.284345542711026,0.227261697403236,0,0,0.196955845911478,0.248042132077987,0,0,0.229396609567345,0.277504025249516,0,0.207679510813363,0.218655818984264,0,0,0.225892170263422,0.248466872449599
"1-11-15-15_13",0.227062379996767,0.258486633513638,0,0.245089077651658,0.243090077353062,0,0.252420504664914,0,0,0,0,0,0,0.317393355594337,0.24937749226833,0,0.244963462590979,0,0.325736154898027,0.254211304967541,0.346468574395474,0.23841191571994,0.240596852611857,0.27474014310042,0.0936993738780157,0.172329233155895,0.233308934534974,0.224458482101987,0.234630201175967,0,0.251135203155416,0.224405835657995,0,0.0954726062472528,0.280874899973326,0,0.211535222601351,0.249659311306345,0.231598415236441,0.230545138108637,0.215067616643033,0.201502620774287,0.17799043062201,0,0,0.219269102990033,0.213507050411262,0.222247334950387,0.13880479501425,0.229676285820957,0.234599435154921,0.19182674963925,0.284768263337897,0.255295913582193,0.226117751439878,0.211540932921689,0.387245221884099,0.157363024740451,0.173387681880382,0.201068197849638,0.190714378326364,0.16271344693229,0.257319208016419,0.22588644571399,0.328875044499822,0.158654304721412,0,0.0287474332648871,0.231765409175619,0.256723188918164,0,0,0.242539600465239,0.290317373210568,0.000303232458002305,0.187052200614125,0.217095624090078,0,0,0.225835614416445,0.258093922057233,0.229932271630909,0.273898490749757,0,0.254458610396236,0.248580027453087,0,0.252952419635274,0,0,0,0,0,0,0.326249816805607,0.255485632135765,0,0.255808782226569,0,0.638093381035545,0.144590403625317,0.212500055239585,0.253605722315469,0.247315793779158,0.353641997911496,0.183157579836961,0.155248087537122,0.227327665030636,0.232778376921003,0.275407424559205,0,0.252467813027936,0.225614454679998,0,0.107940617979236,0.133601429848079,0,0.272486547157348,0.255463291839034,0.246813905966111,0.216320610054292,0.205138110747465,0.202130985564334,0.21287386832251,0.172760887428102,0,0.224919891545477,0.221155833853184,0.229421687353659,0.156791803502091,0.236566359072378,0.256250073517696,0.226126837442948,0.291377373708048,0.2499838799932,0.22427020080517,0.210073317608472,0.36904539219354,0.291066657978758,0.186049355966045,0.196393241570282,0.262663271591219,0.160942993470618,0.24241545333256,0.211283503590573,0.352246934159792,0.194102647730305,0,0.00410677618069815,0.223924017335972,0.265808103254858,0,0,0.242302978182658,0.289094094503967,0.155445112327479,0.227062593693055,0.230036288621041,0,0,0.223601332929415,0.231419922073031
"1-11-16-15_09",0.237484794060383,0.254104530570452,0,0.243541696391989,0.226518913545378,0,0.220697881718742,0,0,0,0,0,0,0.270071313549574,0.224154263872385,0,0.234378839178556,0,0.633684038445478,0.110642948616515,0.353989366487342,0.223615873080278,0.219154347585902,0.23483130180687,0.00555534560296285,0.140487849137063,0.228842425599951,0.236957053168568,0.28152425281006,0,0.247356587134668,0.212361176377535,0,0.0920384273669694,0.230130057803468,0,0.212470397317123,0.223477464075232,0.249585898923927,0.212196179875101,0.219563399724517,0.177996724390691,0,0,0,0,0.186983204207462,0.191574733000786,0.120321536272372,0.195653037278162,0.227889065690142,0.144535050264836,0.249823938209039,0.214993289505865,0.17996103004609,0.182956336326284,0.337528481407469,0.276412302149016,0.165206799429128,0.094105259824567,0.268163176439746,0.217194415163842,0.330641186061502,0.294176718219882,0.317997043257929,0.231430705529623,0,0,0.197275925334275,0.221043305532006,0,0,0.212402427707786,0.283952432413397,0.0289026437263953,0.208883608630667,0.211644387812308,0,0,0.223514238025391,0.215147525583217,0.236116042605702,0.258197900280153,0,0.240006202224319,0.226554566870285,0,0.220756124060449,0,0,0,0,0,0,0.268871714997173,0.222320202589503,0,0.232829381668914,0,0.619805947558596,0.111783333460408,0.353775757137955,0.223155489715452,0.21910069746135,0.233803222923693,0.00565232437420694,0.139903277774789,0.228842425599951,0.237955573482382,0.280414708429421,0,0.246634614726124,0.213963289679197,0,0.0911696346469673,0.127501949571094,0,0.219036255286493,0.221642420980909,0.249546554403635,0.211947102430783,0.217130487074953,0.184047407389459,0,0,0,0,0.179840346788004,0.183121515324917,0.104485268277199,0.186568536429273,0.222003890853796,0.15705517793344,0.248295229130851,0.214295433590291,0.179411301000512,0.184910159455569,0.337528481407469,0.275495424320232,0.163544096732744,0.0925251876608435,0.268163176439746,0.217194415163842,0.33077408735259,0.294176718219882,0.317997043257929,0.231217022132628,0,0,0.198476020449566,0.222424951291088,0,0,0.212273221835947,0.28407007174129,0.0284719275033078,0.21750853581222,0.212596753687497,0,0,0.223956518798422,0.203152556742358
