"Brain.ID","Ammon's horn_RG_Iba1","Anterior group of the dorsal thalamus_RG_Iba1","Basic cell groups and regions_RG_Iba1","Basolateral amygdalar nucleus_RG_Iba1","Basomedial amygdalar nucleus_RG_Iba1","Brain stem_RG_Iba1","Caudoputamen_RG_Iba1","Cerebellar cortex_RG_Iba1","Cerebellar nuclei_RG_Iba1","Cerebellum_RG_Iba1","Cerebral cortex_RG_Iba1","Cerebral nuclei_RG_Iba1","Cerebrum_RG_Iba1","Claustrum_RG_Iba1","Cortex_RG_Iba1","Cortical plate_RG_Iba1","Cortical subplate_RG_Iba1","Dentate gyrus_RG_Iba1","Dentate gyrus, granule cell layer_RG_Iba1","Dentate gyrus, molecular layer_RG_Iba1","Dentate gyrus, polymorph layer_RG_Iba1","Endopiriform nucleus_RG_Iba1","Entorhinal area_RG_Iba1","Epithalamus_RG_Iba1","Fasciola cinerea_RG_Iba1","fiber tracts_RG_Iba1","Fundus of striatum_RG_Iba1","Geniculate group, dorsal thalamus_RG_Iba1","Geniculate group, ventral thalamus_RG_Iba1","Hindbrain_RG_Iba1","Hippo_RG_Iba1","Hippocampal formation_RG_Iba1","Hippocampal region_RG_Iba1","Hypothalamus_RG_Iba1","Induseum griseum_RG_Iba1","Interbrain_RG_Iba1","Intralaminar nuclei of the dorsal thalamus_RG_Iba1","Isocortex_RG_Iba1","Lateral amygdalar nucleus_RG_Iba1","Lateral group of the dorsal thalamus_RG_Iba1","Lateral septal complex_RG_Iba1","Medial group of the dorsal thalamus_RG_Iba1","Medulla_RG_Iba1","Medulla, behavioral state related_RG_Iba1","Medulla, motor related_RG_Iba1","Medulla, sensory related_RG_Iba1","Mid_Hind_Medulla_RG_Iba1","Midbrain_RG_Iba1","Midbrain, behavioral state related_RG_Iba1","Midbrain, motor related_RG_Iba1","Midbrain, sensory related_RG_Iba1","Midline group of the dorsal thalamus_RG_Iba1","Nucleus accumbens_RG_Iba1","Olfactory areas_RG_Iba1","Olfactory tubercle_RG_Iba1","Pallidum_RG_Iba1","Parasubiculum_RG_Iba1","Peripeduncular nucleus_RG_Iba1","Pons_RG_Iba1","Pons, behavioral state related_RG_Iba1","Pons, motor related_RG_Iba1","Pons, sensory related_RG_Iba1","Posterior amygdalar nucleus_RG_Iba1","Postsubiculum_RG_Iba1","Presubiculum_RG_Iba1","Reticular nucleus of the thalamus_RG_Iba1","Retrohippocampal region_RG_Iba1","root_RG_Iba1","Striatum_RG_Iba1","Striatum-like amygdalar nuclei_RG_Iba1","Striatum dorsal region_RG_Iba1","Striatum ventral region_RG_Iba1","Striatum_Pallidum_RG_Iba1","Subiculum_RG_Iba1","Subparafascicular area_RG_Iba1","Subparafascicular nucleus_RG_Iba1","Thalamus_RG_Iba1","Thalamus, polymodal association cortex related_RG_Iba1","Thalamus, sensory-motor cortex related_RG_Iba1","Ventral group of the dorsal thalamus_RG_Iba1","ventricular systems_RG_Iba1","Ammon's horn_NL_Iba1","Anterior group of the dorsal thalamus_NL_Iba1","Basic cell groups and regions_NL_Iba1","Basolateral amygdalar nucleus_NL_Iba1","Basomedial amygdalar nucleus_NL_Iba1","Brain stem_NL_Iba1","Caudoputamen_NL_Iba1","Cerebellar cortex_NL_Iba1","Cerebellar nuclei_NL_Iba1","Cerebellum_NL_Iba1","Cerebral cortex_NL_Iba1","Cerebral nuclei_NL_Iba1","Cerebrum_NL_Iba1","Claustrum_NL_Iba1","Cortex_NL_Iba1","Cortical plate_NL_Iba1","Cortical subplate_NL_Iba1","Dentate gyrus_NL_Iba1","Dentate gyrus, granule cell layer_NL_Iba1","Dentate gyrus, molecular layer_NL_Iba1","Dentate gyrus, polymorph layer_NL_Iba1","Endopiriform nucleus_NL_Iba1","Entorhinal area_NL_Iba1","Epithalamus_NL_Iba1","Fasciola cinerea_NL_Iba1","fiber tracts_NL_Iba1","Fundus of striatum_NL_Iba1","Geniculate group, dorsal thalamus_NL_Iba1","Geniculate group, ventral thalamus_NL_Iba1","Hindbrain_NL_Iba1","Hippo_NL_Iba1","Hippocampal formation_NL_Iba1","Hippocampal region_NL_Iba1","Hypothalamus_NL_Iba1","Induseum griseum_NL_Iba1","Interbrain_NL_Iba1","Intralaminar nuclei of the dorsal thalamus_NL_Iba1","Isocortex_NL_Iba1","Lateral amygdalar nucleus_NL_Iba1","Lateral group of the dorsal thalamus_NL_Iba1","Lateral septal complex_NL_Iba1","Medial group of the dorsal thalamus_NL_Iba1","Medulla_NL_Iba1","Medulla, behavioral state related_NL_Iba1","Medulla, motor related_NL_Iba1","Medulla, sensory related_NL_Iba1","Mid_Hind_Medulla_NL_Iba1","Midbrain_NL_Iba1","Midbrain, behavioral state related_NL_Iba1","Midbrain, motor related_NL_Iba1","Midbrain, sensory related_NL_Iba1","Midline group of the dorsal thalamus_NL_Iba1","Nucleus accumbens_NL_Iba1","Olfactory areas_NL_Iba1","Olfactory tubercle_NL_Iba1","Pallidum_NL_Iba1","Parasubiculum_NL_Iba1","Peripeduncular nucleus_NL_Iba1","Pons_NL_Iba1","Pons, behavioral state related_NL_Iba1","Pons, motor related_NL_Iba1","Pons, sensory related_NL_Iba1","Posterior amygdalar nucleus_NL_Iba1","Postsubiculum_NL_Iba1","Presubiculum_NL_Iba1","Reticular nucleus of the thalamus_NL_Iba1","Retrohippocampal region_NL_Iba1","root_NL_Iba1","Striatum_NL_Iba1","Striatum-like amygdalar nuclei_NL_Iba1","Striatum dorsal region_NL_Iba1","Striatum ventral region_NL_Iba1","Striatum_Pallidum_NL_Iba1","Subiculum_NL_Iba1","Subparafascicular area_NL_Iba1","Subparafascicular nucleus_NL_Iba1","Thalamus_NL_Iba1","Thalamus, polymodal association cortex related_NL_Iba1","Thalamus, sensory-motor cortex related_NL_Iba1","Ventral group of the dorsal thalamus_NL_Iba1","ventricular systems_NL_Iba1"
"1-03-14-16_03",0.20262418317864,0.206164075192974,0,0.145893334931418,0.152866367344441,0,0.195800358660992,0,0,0,0,0,0,0.191777657510197,0.123118567893343,0,0.158448502071073,0,0.169307260443429,0.15454324748791,0.222463228118735,0.174041593868004,0.0878705713504736,0.199156516845345,0.128221244500314,0.13761051183577,0.1886223138063,0.188119885446764,0.27819936462267,0,0.161204259313271,0.113084287423866,0,0.0664026534623036,0.0728412928123492,0,0.213514612222774,0.120455820225118,0.123587646059537,0.185588198049892,0.151258544740619,0.181126007216222,0,0,0,0,0.124444309561047,0.127240462031015,0.068160903601548,0.142603525660399,0.09963136558917,0.0831755218946308,0.168591474815388,0.118666067134844,0.0855684666720437,0.172135157198394,0.0864938535183656,0.121673868546736,0.113671562989528,0.0929140441510223,0.108230171615839,0.139502962454587,0.111052859932027,0.138456628903986,0.116456470681114,0.228616335981888,0,0,0.134659295136186,0.175535289033612,0,0,0.173496646356995,0.240179725013017,0.105938233500286,0.0914604363399544,0.192042974005128,0,0,0.250953819942736,0.129807290397673,0.205891530582639,0.20537362889623,0,0.184695333493844,0.126432748538012,0,0.199318831798487,0,0,0,0,0,0,0.199614288592729,0.125591577140158,0,0.163508953132066,0,0.128050703368096,0.17897694523424,0.276824615258886,0.180026499723384,0.0967094455429795,0.197410124060491,0.185208827284333,0.133820356600725,0.209044502912141,0.1778657280363,0.279647432629205,0,0.165847116795791,0.116292088899386,0,0.0650786452827019,0.135552339604438,0,0.187803152397894,0.122563774579528,0.117161892071952,0.174761386283611,0.170806655738777,0.180385582564962,0,0,0,0,0.131731859523187,0.126074125104105,0.0585051113583409,0.140150380949803,0.111975457960544,0.0789613855224715,0.169911572088079,0.11880967805167,0.0948175040408913,0.17613574967657,0.0825165576110213,0.12357846853677,0.158456766820569,0.122270567266726,0.291669435890619,0.10557969391564,0.136313037611739,0.140607001552562,0.121925349559884,0.230357468563226,0,0,0.129586920964683,0.155531931199688,0,0,0.175489510986474,0.233257034438942,0.0762645037737975,0.104505649520245,0.186189845750084,0,0,0.244055680989683,0.111190996473588
"1-03-28-16_10",0.19927151664798,0.17128019779671,0,0.206891084025317,0.182346544334683,0,0.177775158201566,0,0,0,0,0,0,0.168659933760267,0.122821617964,0,0.176527515633407,0,0.123726916851681,0.145277564841661,0.154735085653205,0.185128379781147,0.104069142253081,0.108712470315979,0.00753901307465205,0.11844813460424,0.166043042939719,0.225894830884122,0.244052946101215,0,0.167299983168447,0.0804456228260076,0,0.0405808036721781,0,0,0.158337368135335,0.119068451010894,0.144537038512405,0.200623385806405,0.132685554072868,0.137977081527385,0,0,0,0,0.129619665934328,0.125658584788612,0.119130836679074,0.137642049036866,0.0481154560071833,0.0325155769628286,0.19856443349417,0.110794719707669,0.0931032495321103,0.14603802302037,0,0.151595477639215,0.216191654447703,0,0.257780045800947,0,0.139961520539915,0.140782367776313,0.124852508355485,0.197774850710913,0,0,0.147107737399351,0.134173807617126,0,0,0.159936461082494,0.213030847277319,0.0113527724665392,0.0940165986646884,0.15863002651897,0,0,0.20311905555549,0.0677054899220405,0.203951198074947,0.176304748373921,0,0.222698880424676,0.18818918112041,0,0.177984415597674,0,0,0,0,0,0,0.190292260243795,0.126026748020206,0,0.176412485615106,0,0.119216363102233,0.150833905527071,0.169590365533034,0.17629096111392,0.109183949601663,0.0846121622565105,0.00527560487538657,0.115031916274123,0.166000030767811,0.23190158246149,0.246623955992352,0,0.170749401763521,0.0955164163992521,0,0.0427713216957177,0.000336190956463271,0,0.143312402727906,0.122700402111276,0.136525656623766,0.195702489324186,0.146388260221039,0.161578776541275,0,0,0,0,0.136927842156986,0.128722014366706,0.127137559318351,0.139717607014823,0.0704275009164589,0.0231182145273525,0.19797538050879,0.117267884872855,0.0971500606370077,0.157664446143206,0,0.140845713242509,0.262898994610422,0,0.317313978465931,0,0.135098839033574,0.0950538978284643,0.0976457960644007,0.205095064966785,0,0,0.145369423025201,0.13361243462201,0,0,0.16249820226232,0.225903474987953,0.00263045207071634,0.0755492383277199,0.158303831993397,0,0,0.205668992728206,0.0468016589412052
"1-03-28-16_18",0.191559090271489,0.162365593504984,0,0.150548049336701,0.160010818851849,0,0.161952692442878,0,0,0,0,0,0,0.147733498070938,0.112174823310582,0,0.154512200867789,0,0.121407621939316,0.0965680743699253,0.194098547048727,0.165379561215789,0.0657382837206018,0.0641323405514949,0.00296137609476404,0.10599165275777,0.152571492472069,0.214125646992647,0.194533556847094,0,0.143531701334839,0.0867841173839381,0,0.0530668808983062,0,0,0.127594861069615,0.109267753916949,0.0986872395662048,0.193406434416876,0.119090773075846,0.0573597414841044,0,0,0,0,0.112973334451506,0.116511645785316,0.0520045034020265,0.130963247316414,0.0647693198906254,0.0169106426270276,0.183768190054806,0.106350040476185,0.0890233008263232,0.133874776133032,0.074895598891592,0.13961195245677,0.0969628379236308,0.08017925604893,0.12669872898763,0.083573117117888,0.135837683655347,0.0825135969918754,0.0679319676896697,0.20902263822377,0,0,0.107107856989114,0.123219563550103,0,0,0.144639467751985,0.195314612075526,0,0.101487381383607,0.153484604460361,0,0,0.205694251186847,0.038270460488829,0.196184067370274,0.166969746317808,0,0.153713683511946,0.133759787440229,0,0.164938442094634,0,0,0,0,0,0,0.158192153615469,0.10931768573972,0,0.150103866449011,0,0.117070695334008,0.13672010574587,0.23294339772863,0.159625001689901,0.0790484947909033,0.0684954070319924,0.000311348658606196,0.102668676634796,0.151814288933964,0.183532628089976,0.240371788803305,0,0.153900896007316,0.0925031151409104,0,0.0569372347287731,8.1366965012205e-05,0,0.108520919269299,0.106347130284482,0.100632066355016,0.150637237385815,0.11587255418861,0.0665524473458778,0,0,0,0,0.114357181120327,0.117688588444555,0.0449077092625396,0.13163113995246,0.0711030345769086,0.0123777922992495,0.181293906882184,0.104078512682971,0.0930485118134852,0.135804922260787,0.0803909483138153,0.130360942107424,0.100303146059056,0.0738152326504613,0.155167824081974,0.0210646954329265,0.125767690253672,0.101504447454153,0.0769555029913354,0.210111942766277,0,0,0.10836599176996,0.110520985570259,0,0,0.143838543498784,0.19792339453255,0,0.0993155836341757,0.146648361544291,0,0,0.20383404739005,0.0347373210095302
"1-04-26-15_06",0.123747235366786,0.0948187765627238,0,0.144080380044813,0.0919948368396023,0,0.0990980852141231,0.0567718613470537,0,0,0,0,0,0.0808590560182917,0.0795020188685319,0,0.110145585897145,0,0.0939539119608973,0.0710916277154638,0.128210804766041,0.0937081382215139,0.0644554169252953,0.0320826164729187,0,0.0798524786953117,0.11362391851933,0.159528381230462,0.150321195109545,0,0.105633478486097,0.073504821253725,0,0.0411591076634846,0.0235849056603774,0,0.0584155099076376,0.0771994257729736,0.0985715059686129,0.148018273907055,0.0983634234101149,0.0488057855510923,0.0355301127558382,0,0,0.0355301127558382,0.069977385347855,0.072503519651062,0.109656728655285,0.0820437778977906,0.0407246561768062,0.0183299533419369,0.0940138876521927,0.060519208550769,0.0464998085991904,0.110527468937408,0.065837211136525,0.0302987484860719,0.0668880422184622,0.0541575622609965,0.0737196509975117,0.0637721575067989,0.213156903162888,0.0506389381560201,0.0551644177196213,0.123257791994323,0,0,0.0885366006014581,0.084108439106976,0,0,0.0956358377354157,0.208385457832618,0,0.0720051865484357,0.108919046664841,0,0,0.141763567014851,0.0590057082329489,0.124947133041566,0.0975098690445776,0,0.155146672895592,0.0806667952081954,0,0.10006270624021,0.0597268292682927,0,0,0,0,0,0.0804031042376193,0.0761611634353379,0,0.106829317482576,0,0.090872500649182,0.0955357070402419,0.137014003790976,0.095509483456809,0.0623172486166168,0.0429447581483168,0.0338307440719542,0.0685960223811985,0.102816502177442,0.149130128307696,0.111333350428665,0,0.11269209507131,0.0649451558908855,0,0.0462752333427311,0.0202067669172932,0,0.0627072620842727,0.0737390192185361,0.0975716699121778,0.142037582139473,0.11459490354421,0.0563833005596733,0.0267127130871587,0,0,0.0267127130871587,0.0680980761859927,0.0689068157466405,0.0608342289091886,0.0803842144475124,0.0369499675154718,0.0162822510164532,0.0983476867174131,0.0640629586719726,0.0385820297292304,0.108815784816038,0.088649736760607,0.0582051725131041,0.0675793066953785,0.0471682443475359,0.0787443061857623,0.0643000904118197,0.0975396146482545,0.0749180631995548,0.09541964084882,0.118522329697469,0,0,0.099325330642892,0.0704154205120393,0,0,0.0949388770515849,0.232109287463916,0,0.0748885972628816,0.108160887476095,0,0,0.141207645840868,0.0513811068445424
"1-04-26-15_17",0.062753661009897,0.0409042202439829,0,0.0410211378034247,0.0305580904958934,0,0.057104947508458,0,0,0,0,0,0,0.0438908526014814,0.0357659471951263,0,0.0431109726977305,0,0.0599599206494522,0.0570799106230949,0.0586386971145335,0.0490150631716439,0.0207179156127771,0.0421391854141672,0,0.0294412540248667,0.0595847757464786,0.0534373977861557,0.0377872262745963,0,0.0436078200048782,0.022025171624714,0,0.0177710107676118,0,0,0.0385147348315758,0.0352293579277532,0.0657263481097678,0.055020904379323,0.00885543689519758,0.0181112424031315,0,0,0,0,0.0250668850580881,0.0282181400123981,0.0199290858762428,0.0303446043387885,0.0255281009061681,0.0108097254062014,0.0596412982284256,0.0340694696679209,0.031970452582996,0.0508843727166739,0.0243676008506046,0.0424386800776425,0.0115356516393295,0.0210789263885198,0.00570788113132315,0.0130351586050396,0.00979424087961357,0.0309372750317632,0.0384724301144868,0.053543177878385,0,0,0.0337531511306613,0.0410197655259572,0,0,0.0499384947021211,0.042985396289155,0,0.0234750845288899,0.0465968085944322,0,0,0.0645081261057245,0.0185549545246015,0.0654626253216768,0.0426237086438243,0,0.0392823452519908,0.0319205206632477,0,0.0575914584012161,0,0,0,0,0,0,0.0473163105784263,0.034548749831899,0,0.0424004387380815,0,0.0407303563820283,0.0673089848796211,0.0832855833142333,0.0482447236232198,0.0215819742898228,0.0524212144504227,0.000104101603164689,0.0270663964236138,0.0502385874079941,0.0496762257169288,0.037997013470332,0,0.0447119164425054,0.0221668799649499,0,0.0182261213691195,0,0,0.0447399110240868,0.0339594099678532,0.0596064333428572,0.0577106765247339,0.0127869621292062,0.0197004616777975,0,0,0,0,0.0283818374047076,0.0325158850664223,0.0209684963705361,0.0341340190007849,0.0350366195994006,0.0122240018304542,0.0590974739882689,0.0316448780840746,0.0264013795095162,0.0564415338672564,0.0225477559653645,0.036960115288433,0.0120288579596644,0.0269025733666295,0.0100967916651453,0.0106415201017709,0.013260855824537,0.0314618803464872,0.0373269980300814,0.0573465163411968,0,0,0.0325594098708224,0.0413330630099282,0,0,0.0506274511338881,0.0451493984543486,0,0.020582670113963,0.0473635339187951,0,0,0.0652006661828257,0.0220214489299939
"1-06-24-15_06",0.127764523256173,0.102662004920732,0,0.127094915706707,0.0775032492963444,0,0.115548352092499,0,0,0,0,0,0,0.0990569390801602,0.0703138305857273,0,0.0961507401159818,0,0.0964667511494533,0.111631101330884,0.0995192468041109,0.0891183355267784,0.0630848170050553,0.0298946542642609,0.0920306531590311,0.0761508615114759,0.15446757882213,0.172230998332886,0.136591853890533,0,0.106623771449648,0.0776573747947255,0,0.0210402227732546,0,0,0.0977664032758565,0.0684896235474934,0.0935496323048337,0.169152754968916,0.0762594822111561,0.0273146399409757,0,0,0,0,0.0595981480252915,0.0639888253993018,0.0395107177637704,0.0691289717775758,0.0438337540383111,0.00943517969955244,0.0971099415679607,0.062219166350022,0.0380769290289543,0.0830525543083319,0.0234365862310296,0.0992620358439733,0.0385060203715978,0.0328080077950094,0.0486680627219273,0.0277319138799215,0.0665089008194405,0.0502114187456532,0.0452711929866189,0.17738914943939,0,0,0.0774370839096855,0.0673308879713279,0,0,0.0939230908436078,0.17769453984351,0.0282403918613414,0.0562239989235134,0.109863511385545,0,0,0.14401601279271,0.058009701828014,0.130570561946982,0.104525300894852,0,0.116139531198183,0.0765601879705361,0,0.116325278273109,0,0,0,0,0,0,0.0890584167040625,0.0673324119692938,0,0.0944475360655557,0,0.0717629279405479,0.128444458502024,0.140433317473476,0.0912924699717265,0.0547543389438974,0.0562108482956569,0.0631983805668016,0.0693950704076065,0.133377806795924,0.156841937486368,0.15045815045815,0,0.110455054162926,0.0797288515691696,0,0.0283418494013033,0.0645645645645646,0,0.108131959368443,0.0653204145976924,0.0978104752481568,0.175142303267117,0.086104225060233,0.0396986493031265,0,0,0,0,0.0623671638092639,0.0665668635229929,0.0347763969521045,0.0727302858547847,0.0420579863769311,0.0103673253033789,0.10121122108514,0.0560154201892304,0.038477623251049,0.0933350987196143,0.0270275257057551,0.0557162484633741,0.0412845494542601,0.038410612115985,0.0624460966445448,0.00151107809125652,0.0568310257134784,0.0593935579975385,0.0551684601541344,0.1822853503407,0,0,0.0776812293440764,0.0658478976478323,0,0,0.0969734189578527,0.190939006325453,0.0350710517272746,0.05816631324532,0.115388225031478,0,0,0.157726405166955,0.0451779467298063
"1-06-24-15_08",0.103021775280678,0.100132416327744,0,0.0875545356677432,0.0670443120814917,0,0.0978664538575018,0.0578067322457152,0,0,0,0,0,0.0569026705451387,0.0663566333440256,0,0.0657113420313064,0,0.0718738061733231,0.0866803048412966,0.10543105753105,0.0563601300479638,0.0386077651043601,0.038138357622521,0.118070500927644,0.0649313084206289,0.0969545081371552,0.177593086639962,0.182963407318536,0,0.0823467553173445,0.0319262219239009,0,0.0321064628283249,0.0212726939299468,0,0.0786690824163135,0.0664020574248245,0.0693998397288849,0.141527308756801,0.094347091422562,0.0746678330544145,0,0,0,0,0.0558177001199039,0.0579205060190592,0.0466900853335308,0.0665583475340955,0.029888947582201,0.0230769811833846,0.0927082953756572,0.0526662589218471,0.0437641535763604,0.0918361778147295,0.0596219337643749,0.125924686192469,0.0516012083240885,0.0328606382413618,0.044191612317308,0.0738144791797318,0.0239510820312111,0.0810180602300974,0.0661412045528304,0.132506476833148,0,0,0.0800818458390545,0.0539078381102479,0,0,0.0882570797519839,0.169619081627791,0,0.09048683230358,0.113107870424397,0,0,0.148437909571615,0.0451611992463103,0.104774945015981,0.0969114347982704,0,0.0956557378555662,0.044117279736233,0,0.0985526429793783,0.05930109844103,0,0,0,0,0,0.0574234345685702,0.0635727352842555,0,0.0610733119377598,0,0.0540241404718195,0.094377266813567,0.131062698884498,0.0543015017832382,0.0390045043465309,0.0432447377718157,0.0412431702015158,0.0587360238337353,0.0899596363555271,0.18504686810197,0.177949298966152,0,0.0846284038347182,0.0306848972223049,0,0.0337824863395884,0.00275077938749312,0,0.0781495821754697,0.0637562185383397,0.0512574766167556,0.146191838478169,0.0816577476682031,0.0694648017248184,0,0,0,0,0.0576822013100215,0.0593595186130595,0.0366088122976491,0.0694724864468266,0.0319337926865312,0.023715996047334,0.0880325951733322,0.0489931322901285,0.0273153337746186,0.0934077137035394,0.0632013715710723,0.116679418515685,0.0544970430434118,0.0298325597647135,0.0492852559945648,0.0703694286558969,0.0270766048376867,0.0717334064444709,0.0725098870632364,0.129007886012792,0,0,0.0717732892864506,0.048290468811351,0,0,0.0852905031717493,0.177057943277214,0,0.0858252253860573,0.112428243325676,0,0,0.145854659284353,0.0366656807461242
"1-06-24-15_13",0.140041124140091,0.0670422915321685,0,0.10435947520354,0.074084948489931,0,0.106124750120735,0,0,0,0,0,0,0.105229091587268,0.0858888071826757,0,0.0844508712728715,0,0.124528792183494,0.116336001094848,0.129729454723731,0.0727019490832359,0.0600983189855612,0.0303067618321406,0,0.0750180087852523,0.105936661852692,0.183148413925075,0.173355671436904,0,0.106474051321946,0.0539541125753087,0,0.0265516296189942,0,0,0.146945884130348,0.0859869831794927,0.0706001185965406,0.184025215160196,0.0647265468641372,0.10554269627776,0.0487643984371036,0,0,0.0527804476177399,0.0714336255816159,0.0756562902622501,0.0383659795466932,0.0834109045088722,0.0703023834431282,0.0199086685758021,0.10289767373924,0.0625646125188368,0.0320819549743729,0.100419819208775,0.0332465181011448,0,0.0570759329470849,0.0672073163202805,0.000246743759520035,0.079310772966187,0.0276753531921946,0.0616576425861244,0.0426302651210834,0.0941999717760184,0,0,0.0803975702787967,0.0692927002126152,0,0,0.0933778664331616,0.178526250784386,0,0.113849267994163,0.131009774481966,0,0,0.181901444208064,0.0576626269463507,0.133380670721825,0.0797793515909423,0,0.107669963699017,0.0556723272804537,0,0.107358004292549,0,0,0,0,0,0,0.105813115541677,0.0806436187372604,0,0.0817881539755674,0,0.107035327700626,0.139735807676086,0.162548479785594,0.070615195937844,0.0547035591967148,0.0412346262295247,0.0242008307747878,0.0614063245864667,0.0971777373222091,0.186980717732373,0.160130033988024,0,0.108452285931179,0.0573112877720285,0,0.0258178228415001,0.00305640455682134,0,0.137771260016879,0.0805638446076331,0.070733711752002,0.200180789095642,0.0713344902139281,0.100490831319177,0.153305556949952,0,0,0.190096791260776,0.0768990599841997,0.0783566791094582,0.0565073332159254,0.0872854302717537,0.0567983493451206,0.0224689294280108,0.1006260105105,0.0600932440515699,0.0318819733345532,0.0962982837133034,0.0581858994241204,0,0.0705647022441312,0.0684919629967174,0.0372861535125423,0.0842686989135142,0.0354837533277415,0.0942718099830342,0.0666257047622989,0.102602952203881,0,0,0.0845377757617265,0.0629911217848461,0,0,0.0928762198761605,0.211943070916163,0,0.118594176235488,0.135260230766265,0,0,0.186092872224887,0.050473023413641
"1-09-23-15_04",0.0791047901210955,0.0673489265865408,0,0.0621613628729572,0.0466721659144659,0,0.0883385519306565,0.0668402245526167,0,0,0,0,0,0.0767365990764907,0.0448400310021688,0,0.067710897930732,0,0.075479561731577,0.0667752940028974,0.103165290505568,0.0838470392279471,0.0377944944524579,0.037881269940231,0,0.0488622898517557,0.0789371617468927,0.111269126438598,0.105797270500408,0,0.0581061771574543,0.0373487214599024,0,0.0180789665577352,0,0,0.0396916998180297,0.0432882922853364,0.0989303480521206,0.0889617452750975,0.0373215748567329,0.0334993848421826,0.0611543913790724,0,0,0.0611543913790724,0.0562062579699115,0.0608067963243657,0.0509693338033134,0.0654518328917002,0.0567732883311026,0.0155282551709344,0.0762449642272515,0.0473378677459192,0.0369755119176636,0.0875803638290461,0.0449860215752859,0.0589585841023583,0.0385286112681877,0.0507770379908504,0.0168459337783593,0.0343775866741871,0.0127439823065856,0.0377230884839376,0.0468245172535549,0.0683407277093272,0,0,0.0560405587162561,0.0509608230636042,0,0,0.0750482345552754,0.0579012631254564,0,0.0328247480403136,0.0623688979335877,0,0,0.0675852388642943,0.0241855280496598,0.0832465234513651,0.0632170459339207,0,0.0643097109584196,0.0476650799578348,0,0.0888107928877449,0.0664437953774082,0,0,0,0,0,0.0661520056824554,0.0416587932487173,0,0.066218120947354,0,0.0667206735428993,0.0853268333696953,0.136929615548368,0.0769177431982159,0.0346919786739499,0.0466785180971343,0.0170632540158635,0.0367585038793652,0.0775638690878818,0.0805071809090626,0.092640114966126,0,0.0609678469559809,0.0359563368684945,0,0.0170471710767452,0,0,0.0424143801171522,0.0399332995031138,0.085679832059441,0.093316830093002,0.0350167199250155,0.041662070523225,0.0598321478303413,0,0,0.0598321478303413,0.0572008004285052,0.0603638982469757,0.0540120571262774,0.0658111179357852,0.0560607535512436,0.0163609885668913,0.079336717135797,0.0464281693935239,0.0331307524106086,0.0891713190460264,0.0419441069258809,0.0335602924677937,0.0444247506078578,0.0541158372983222,0.0322582864849615,0.0385180359875321,0.0281384145509504,0.0508616465207449,0.0637204675985839,0.0684032910103303,0,0,0.0589193251369793,0.0523627366584764,0,0,0.0754406401338065,0.0608868296740131,0,0.0482208681260814,0.0628415275209797,0,0,0.0750982545893205,0.0315724673511272
"1-1-11-16_12",0.17628575382996,0.104253931363334,0,0.135895756402102,0.145519088485836,0,0.155038602035126,0,0,0,0,0,0,0.137395267853677,0.0902627357224452,0,0.116114835132157,0,0.0994668150184109,0.116792070901897,0.0816308268190657,0.11748583615048,0.0560401006633884,0.0493783177170544,0.0668198060234814,0.100850212985469,0.1681311368544,0.192837848780113,0.207768897957641,0,0.13885359077541,0.0530230368752809,0,0.046280849915663,0,0,0.109388595107648,0.0883857740086184,0.104122443944376,0.201282024090253,0.103122317963329,0.102769451604686,0,0,0,0,0.115795835091907,0.113606837613865,0.115764383661126,0.119053425159284,0.0864811329496276,0.0622461547046327,0.109755893668858,0.0684505174631079,0.0845759083569248,0.139017850836566,0,0.160111211055687,0.145306511551859,0,0.172089195073493,0,0.0963933558334988,0.0969342042045941,0.107569446307246,0.183450955162713,0,0,0.11893870657107,0.138504732243829,0,0,0.137463078971318,0.19501745202164,0,0.106591191651283,0.155948061675304,0,0,0.201423571258699,0.0873432738307594,0.180839065467844,0.113639039090888,0,0.145143293709451,0.144361178930645,0,0.155984572047919,0,0,0,0,0,0,0.141325770596998,0.0902584951515642,0,0.117905018139991,0,0.0956322719399409,0.141808184541626,0.0973099075150911,0.119362968587199,0.0781074431092703,0.0795180942099741,0.0802067700516925,0.0965720164271228,0.153692503546981,0.157307722097436,0.158165747648394,0,0.148345608486366,0.0554185674789028,0,0.0493735106393783,0.00244590780809031,0,0.131428456297411,0.088221242731773,0.101008150526529,0.205239476715782,0.0980452066714048,0.107245509603379,0,0,0,0,0.121883137865487,0.119830348592192,0.101427099787103,0.12961689840933,0.0755604655149426,0.0614891716213302,0.111728004940718,0.0673223247415065,0.0623263635322957,0.140327312614605,0,0.172295363480252,0.14229975175681,0,0.178764548583828,0,0.0956145530796949,0.100931842791563,0.0885937217205944,0.18404401995887,0,0,0.11016807868932,0.128798458402463,0,0,0.133932713997297,0.200293229889938,0,0.115416323165705,0.158837831216091,0,0,0.20665267456564,0.0678900019375075
